pos_x,pos_y,rotation,side,designator,mpn,pack,footprint,value,mount_type
132.0,-85.5,0.0,top,J1,,,PinHeader_1x08_P2.54mm_Vertical,Signals,tht
128.38,-85.22,0.0,top,UC4,,,DIP-16_W7.62mm,74LS138,tht
